 ,%Area,IntDen
1466,30.000,720636
1467,27.750,687296
1468,28.250,650625
1469,28.000,658390
1470,27.750,665706
1471,25.000,602217
1472,17.500,512381.000
1473,31.500,939658
1474,28.250,666495
1475,27.250,667858
1476,18.750,455362
1477,22.000,530342
1478,9.250,204731
1479,19.500,482182
1480,26.500,623862
1481,21.000,510643
1482,28.250,705081
1483,29.000,691067
1484,29.000,693417
1485,28.500,698415
1486,29.000,719170
1487,25.000,590096
1488,27.750,685033
1489,29.250,717733
1490,27.000,648519
1491,29.000,727173
1492,32.000,1202168
1493,28.750,714617
1494,30.000,722072
1495,28.500,723646
1496,26.500,669675
1497,27.750,694400
1498,29.250,712143
1499,28.500,721023
1500,31.750,1186965
1501,32.500,1195838
1502,29.500,1031809
1503,28.000,686464
1504,28.500,740638
1505,32.750,1145160
1506,33.000,1190558
1507,32.250,998580.000
1508,32.000,1262579
1509,29.750,854624
1510,28.750,747332
1511,30.500,769901
1512,30.750,790484
1513,29.250,794214
1514,31.000,793275
1515,28.000,734891
1516,33.500,1357936
1517,29.750,1174865
1518,29.000,717333
1519,31.000,1045882
1520,32.000,1166055
1521,30.500,1094076
1522,29.000,864885
1523,28.000,725667
1524,28.250,750041
1525,30.750,740431
1526,34.250,1232909
1527,32.000,937002
1528,29.000,732168
1529,30.250,1058738
1530,32.500,1141008
1531,32.500,1143289
1532,33.250,1250283
1533,28.500,718108
1534,29.500,709878
1535,32.000,1161283
1536,16.500,509281.000
1537,22.000,574930
1538,28.500,664672
1539,27.500,720976
1540,27.250,669634
1541,24.250,641300
1542,26.000,634994
1543,22.750,549521
1544,25.750,621409
1545,29.250,822693
1546,27.750,693727
1547,28.750,703106
1548,23.250,571644
1549,28.250,705089
1550,33.000,1283687
1551,30.250,735408
1552,29.000,705869
1553,28.250,692205
1554,27.750,683123
1555,30.250,735199
1556,32.000,1119988
1557,28.500,763860
1558,28.250,686315
1559,28.000,685370
1560,28.250,724593
1561,28.250,699140
1562,34.000,1225305
1563,28.750,737585
1564,27.750,702528
1565,28.000,685771
1566,29.000,762886
1567,28.000,732453
1568,29.000,738336
1569,32.500,1235368
1570,30.250,1127664
1571,29.500,770760
1572,29.000,704539
1573,26.500,673677
1574,29.000,757172
1575,30.750,774826
1576,28.250,754785
1577,29.000,774327
1578,32.500,1142351
1579,28.000,686544
1580,27.750,686814
1581,28.500,755761
1582,32.500,1257202
1583,31.750,1231033
1584,31.000,973958
1585,28.000,683430
1586,27.750,664559
1587,28.250,711611
1588,33.250,1314986
1589,29.750,712727
1590,29.000,712180
1591,28.500,691388
1592,29.500,942212.000
1593,33.250,1232426
1594,29.250,745000
1595,28.000,709450
1596,31.000,758743
1597,29.250,916400
1598,30.750,1048973
1599,26.000,612101
1600,15.500,442555
1601,27.000,623041
1602,26.750,654303
1603,30.000,726820
1604,32.500,1168714
1605,24.500,883824
1606,16.750,403774
1607,3.500,56333.000
1608,14.500,348825
1609,10.000,199633
1610,10.750,244030.000
1611,10.000,200764
1612,0.000,0
1613,13.750,301770
1614,6.250,110862.000
1615,0.000,0
1616,16.500,368043
1617,12.500,269328
1618,11.000,222749.000
1619,10.000,214255.000
1620,6.250,113066.000
1621,19.750,494086.000
1622,23.750,605047
1623,22.750,546681
1624,24.000,595481
1625,26.500,968720.000
1626,22.750,526899
1627,27.750,684344
1628,25.000,646151
1629,28.750,692124
1630,29.000,729570
1631,32.250,1243112
1632,29.250,718210
1633,32.750,1206215
1634,30.250,1141182
1635,28.250,703649
1636,32.500,1260840
1637,32.250,929398
1638,28.250,747620
1639,30.250,782781
1640,28.000,721762
1641,28.000,734157
1642,28.500,770382
1643,32.000,1283766
1644,28.750,732587
1645,31.250,1184048
1646,30.000,761038
1647,28.750,671700
1648,26.250,645528
1649,30.500,1203777
1650,32.500,959704.000
1651,32.500,1217613
1652,32.250,1134094
1653,32.250,1168708
1654,28.500,689168
1655,28.250,720459
1656,31.000,1132929
1657,30.500,693775
1658,27.500,725887
1659,28.750,686025
1660,29.500,717723
1661,27.000,638336
1662,24.500,597143
1663,24.500,586606
1664,12.250,315014
1665,20.000,773887
1666,17.750,422901
1667,29.500,716737
1668,18.500,458694.000
1669,17.250,407962
1670,0.000,0
1671,0.000,0
1672,0.000,0
1673,9.500,201970
1674,3.750,58888
1675,20.750,497075
1676,22.500,550358
1677,28.250,683025
1678,25.500,626186
1679,25.250,629895
1680,23.750,596408
1681,32.000,1023311
1682,26.000,652975
1683,25.250,629954
1684,28.250,741092
1685,29.500,742924
1686,28.500,735535
1687,30.750,730466
1688,28.750,720114
1689,28.000,732165
1690,29.500,703259
1691,28.500,713223
1692,28.500,750000
1693,29.000,716784
1694,31.250,772900
1695,29.250,767178
1696,30.250,791599
1697,31.000,1198674
1698,28.000,707982
1699,32.500,1164600
1700,33.250,1351801
1701,32.000,1142950
1702,28.500,741202
1703,30.000,766942
1704,28.250,724474
1705,32.250,1250750
1706,33.250,1200298
1707,33.000,1364428
1708,29.750,725004
1709,28.500,709788
1710,30.000,701634
1711,29.000,692373
1712,30.000,720176
1713,28.500,698628
1714,33.000,1206479
1715,32.750,1188136
1716,33.250,1162478
1717,32.500,1311802
1718,32.750,1258937
1719,33.000,1211984
1720,31.500,1129027
1721,30.500,745829
1722,28.000,693417
1723,27.750,668997
1724,28.250,663570
1725,32.000,1118041
1726,32.500,1157087
1727,28.000,658326
1728,18.250,542907
1729,19.250,569706
1730,10.750,229836
1731,15.750,417385.000
1732,25.500,661294
1733,27.750,946314
1734,9.750,203974
1735,0.000,0
1736,22.750,557771
1737,6.500,120298
1738,2.500,33414
1739,0.000,0
1740,16.500,413092
1741,0.000,0
1742,15.750,362607
1743,0.000,0
1744,12.750,274496
1745,14.750,334704
1746,1.000,9720
1747,12.750,288456
1748,0.000,0
1749,22.250,543351
1750,23.750,584296
1751,24.750,887220.000
1752,25.750,631369
1753,27.250,671530
1754,28.500,690150
1755,27.500,675089
1756,29.250,707471
1757,35.000,1416540
1758,33.250,1343644
1759,33.000,1343996
1760,28.500,729624
1761,28.250,755475
1762,33.500,1318529
1763,34.000,1307999
1764,32.500,1326817
1765,30.750,1194830
1766,27.500,678625
1767,25.750,663584
1768,29.250,764782
1769,31.750,804003
1770,29.250,811990
1771,29.500,766191
1772,30.500,803887
1773,28.750,692648
1774,32.750,1249464
1775,29.500,741932
1776,33.000,1276058
1777,33.000,1257302
1778,33.000,1193179
1779,29.500,739138
1780,29.500,753610
1781,28.000,667521
1782,32.750,1233579
1783,32.750,1339814
1784,28.750,721360
1785,30.500,730966
1786,28.250,697749
1787,28.000,676661
1788,28.250,680876
1789,28.000,703414
1790,29.000,683092
1791,26.750,645456
1792,18.250,500101
1793,19.250,582655
1794,15.500,401432
1795,26.000,689472
1796,31.500,1246131
1797,16.250,380730
1798,2.500,30630
1799,2.000,21256
1800,15.250,369193
1801,7.000,135833
1802,12.500,284046
1803,7.000,133760
1804,2.500,41030
1805,15.500,347989
1806,6.750,128829
1807,0.000,0
1808,11.750,255640
1809,8.750,176746
1810,0.000,0
1811,13.250,300324
1812,7.250,129450
1813,21.000,495567
1814,18.000,435648.000
1815,22.750,548751
1816,24.000,564466
1817,21.500,519172
1818,29.000,700242
1819,30.250,754334
1820,30.000,724230
1821,28.000,681580
1822,30.000,736333
1823,30.000,1167371
1824,29.250,705379
1825,31.000,1138438
1826,32.250,1180113
1827,29.750,733775
1828,31.250,1121556
1829,29.000,713766
1830,28.000,697802
1831,28.000,683973
1832,29.750,811059
1833,31.500,760104
1834,32.500,1098884
1835,28.250,676684
1836,28.750,710525
1837,29.750,723592
1838,32.750,1318286
1839,32.750,1132517
1840,33.000,1313451
1841,30.750,1064311
1842,32.500,1136852
1843,28.750,692143
1844,32.500,1090251
1845,27.750,713055
1846,29.500,706854
1847,32.000,1163413
1848,33.750,1265643
1849,33.000,1102779
1850,28.500,678086
1851,32.500,1098359
1852,28.750,684452
1853,27.500,658913
1854,27.500,645816
1855,27.500,631236
1856,16.750,492536.000
1857,18.500,520957
1858,20.500,535587
1859,27.000,845714
1860,14.750,423551
1861,23.250,579162
1862,8.000,234810
1863,0.000,0
1864,20.000,480504
1865,0.000,0
1866,10.750,235392
1867,0.000,0
1868,0.000,0
1869,16.750,400619
1870,10.250,211565
1871,0.000,0
1872,13.500,323781
1873,12.750,284377
1874,0.500,4986
1875,10.500,222878.000
1876,0.250,2057
1877,20.750,490809
1878,0.000,0
1879,11.500,249704
1880,12.750,271087
1881,19.500,455954
1882,21.500,492505
1883,21.000,502649
1884,16.000,347524
1885,31.500,1257531
1886,26.500,672735
1887,28.750,720442
1888,30.000,712988
1889,32.500,1274784
1890,28.750,697774
1891,28.750,680589
1892,28.000,685523
1893,27.500,658403
1894,31.250,1002847.000
1895,30.000,681332
1896,28.250,701795
1897,33.000,1177263
1898,28.750,694535
1899,30.750,894657
1900,33.750,1232854
1901,32.500,1089167
1902,29.750,733289
1903,32.750,1193109
1904,30.500,810271
1905,29.250,1096500
1906,28.500,681668
1907,27.750,652873
1908,30.000,697332
1909,28.500,675038
1910,28.250,661243
1911,27.750,654044
1912,28.000,681246
1913,27.750,738188
1914,27.500,661947
1915,29.750,684636
1916,27.500,657678
1917,27.500,644545
1918,27.500,625889
1919,27.000,982511
1920,14.750,436196
1921,16.000,471965.000
1922,21.750,567806
1923,23.500,611455
1924,20.750,523985.000
1925,26.500,980024
1926,21.250,530693
1927,17.250,442870
1928,14.500,322467
1929,20.500,497749
1930,26.250,632916
1931,27.500,661623
1932,28.000,652130
1933,27.000,663816
1934,32.500,1162356
1935,27.750,661328
1936,27.500,680541
1937,28.000,679244
1938,30.500,710559
1939,27.000,641210
1940,28.000,673172
1941,29.250,667364
1942,26.750,656247
1943,26.250,651727
1944,27.000,640717
1945,29.250,667877
1946,27.750,654235
1947,27.500,640291
1948,29.250,688475
1949,30.250,1118793
1950,26.750,646134
1951,28.000,658171
1952,30.000,663273
1953,28.750,797862
1954,31.500,1119448
1955,27.750,659273
1956,27.500,685889
1957,31.500,1044955.000
1958,27.750,672390
1959,30.250,755000
1960,28.750,681133
1961,31.750,913321.000
1962,28.250,703399
1963,28.000,692711
1964,28.000,684187
1965,28.500,700727
1966,32.500,1145314
1967,31.250,1057185
1968,27.000,632066
1969,27.750,653445
1970,31.750,1091285
1971,31.500,1123679
1972,31.750,1079862
1973,25.750,655820
1974,24.500,656126
1975,30.250,955793
1976,23.750,600766
1977,32.000,910039
1978,30.500,1021951
1979,25.000,633502
1980,23.250,664316
1981,21.500,576686
1982,21.500,563545
1983,18.500,513792
1984,10.750,395305
1985,5.000,130850
1986,10.750,283297
1987,20.000,533372
1988,18.000,470400
1989,21.000,528932
1990,20.000,531524
1991,20.000,544878
1992,21.750,552281
1993,13.750,357700
1994,18.000,435358
1995,21.250,555869
1996,13.000,330811
1997,20.500,521830
1998,20.750,539177
1999,20.250,528949
2000,21.000,515665.000
2001,20.250,547269
2002,21.500,557188
2003,23.000,862063.000
2004,20.250,547061
2005,20.500,544779
2006,20.000,507054
2007,21.250,517044.000
2008,20.750,515328
2009,21.750,552610
2010,21.500,541619
2011,20.250,500620
2012,20.000,495228
2013,20.250,507439.000
2014,21.750,555404
2015,20.250,555128
2016,26.250,602499
2017,22.750,729027
2018,19.750,517561.000
2019,20.750,513108
2020,21.250,538118
2021,21.000,559148
2022,20.250,532655
2023,22.250,556597
2024,20.000,509588
2025,22.750,769299
2026,21.000,787787
2027,21.250,520459
2028,21.250,544543
2029,20.000,522533
2030,22.000,755909
2031,18.500,506738
2032,16.250,395423
2033,16.500,407437
2034,14.000,326708
2035,9.750,239759
2036,3.000,62556.000
2037,0.250,2409
2038,0.000,0
2039,0.250,2125
2040,0.000,0
2041,0.000,0
2042,0.000,0
2043,0.000,0
2044,0.000,0
2045,0.000,0
2046,0.000,0
2047,0.000,0
2048,0.000,0
2049,3.250,75801
2050,13.250,445137
2051,9.250,248618.000
2052,27.750,574949
2053,16.250,471729
2054,9.500,238555.000
2055,8.000,193153
2056,14.750,388234
2057,11.000,283015
2058,20.250,553856
2059,20.250,592331
2060,22.500,605964
2061,22.250,607841
2062,20.500,595944
2063,29.500,628235
2064,21.000,571441
2065,21.250,582753
2066,20.750,593012
2067,22.000,607002
2068,20.000,586795
2069,27.000,613026
2070,20.750,566064
2071,15.500,423574
2072,18.500,532230
2073,21.250,581617
2074,22.000,591252
2075,21.000,580862
2076,16.250,440843
2077,21.000,561618
2078,21.250,562952
2079,16.250,417808
2080,6.500,145697
2081,2.250,39689
2082,0.250,2035.000
2083,0.000,0
2084,0.000,0
2085,0.250,2054
2086,0.000,0
2087,0.000,0
2088,0.000,0
2089,0.000,0
2090,0.000,0
2091,0.000,0
2092,0.000,0
2093,0.000,0
2094,0.000,0
2095,0.000,0
2096,0.000,0
2097,0.000,0
2098,0.000,0
2099,0.000,0
2100,0.000,0
2101,0.000,0
2102,0.000,0
2103,0.000,0
2104,0.000,0
2105,0.000,0
2106,0.000,0
2107,0.000,0
2108,0.000,0
2109,0.000,0
2110,0.000,0
2111,0.000,0
2112,0.000,0
2113,4.500,122397
2114,16.250,636859
2115,28.250,703797
2116,27.750,778161
2117,27.000,692756
2118,29.000,695967
2119,23.000,601929
2120,14.500,347196
2121,15.500,399004
2122,26.750,671168
2123,21.750,655683
2124,22.000,554486
2125,23.000,555853
2126,21.500,556608
2127,23.250,568926
2128,16.250,385227
2129,17.750,454906.000
2130,26.500,666104
2131,24.500,665604
2132,29.000,742721
2133,28.000,718149
2134,31.500,1040822.000
2135,30.250,1253353
2136,28.750,709104
2137,28.750,748331
2138,30.250,753698
2139,28.750,767941
2140,27.000,677907
2141,28.750,1088008
2142,27.750,761142
2143,32.250,1187661
2144,27.250,753803
2145,29.750,740309
2146,29.000,939425
2147,26.250,660159
2148,30.500,716299
2149,32.250,1242375
2150,26.750,712639
2151,29.000,688869
2152,27.250,701177
2153,28.000,695287
2154,27.750,740944
2155,28.250,686372
2156,30.500,1144269
2157,30.000,1130872
2158,27.500,858952
2159,26.750,646552
2160,20.500,603493
2161,16.750,436324
2162,8.500,185788
2163,5.500,126515.000
2164,3.500,56934
2165,0.500,5810
2166,0.500,4518
2167,0.000,0
2168,0.000,0
2169,1.000,11360
2170,0.000,0
2171,0.000,0
2172,0.000,0
2173,0.000,0
2174,0.000,0
2175,0.000,0
2176,0.000,0
2177,14.500,419402.000
2178,8.250,192042
2179,18.750,471004
2180,3.750,55397
2181,0.000,0
2182,0.000,0
2183,14.000,313599
2184,0.500,5349
2185,13.000,311567
2186,23.500,580149
2187,21.250,529968
2188,17.250,411667
2189,25.000,613777
2190,28.250,732929
2191,26.500,652538
2192,27.500,687892
2193,31.750,1245110
2194,29.500,787098
2195,27.250,683505
2196,30.500,760435
2197,28.500,744183
2198,31.750,1011610
2199,28.250,735985
2200,29.750,732816
2201,28.500,761619
2202,28.500,753885
2203,33.000,1298245
2204,33.250,1283440
2205,28.000,726697
2206,31.000,1208706
2207,32.250,1055306
2208,28.250,761209
2209,29.750,774092
2210,29.250,774979
2211,29.250,730629
2212,28.500,746171
2213,31.000,774675
2214,28.250,718616
2215,29.000,792949
2216,28.750,761339
2217,28.500,728012
2218,31.500,1309793
2219,28.500,801671
2220,31.500,1053723
2221,32.250,1309030
2222,32.250,1283710
2223,30.500,1242333
2224,30.500,803881
2225,32.750,1309271
2226,32.750,1129621
2227,29.500,1013596.000
2228,33.000,1212311
2229,30.000,1062496
2230,28.500,720157
2231,27.750,711695
2232,27.750,689427
2233,29.000,809808
2234,28.000,692839
2235,32.250,1139803
2236,30.000,1017293
2237,25.500,976399
2238,21.250,810357
2239,13.000,421536.000
2240,6.750,347134
2241,17.750,478827.000
2242,13.250,341578
2243,22.000,535888
2244,14.750,343542
2245,14.000,317834
2246,0.000,0
2247,7.750,139095
2248,19.000,452113
2249,10.750,231096
2250,12.250,267267
2251,0.250,2186
2252,0.000,0
2253,7.000,122723
2254,9.750,211949.000
2255,0.000,0
2256,0.250,2232
2257,15.750,357504
2258,4.250,71610
2259,6.500,114865.000
2260,10.500,226263
2261,13.000,283398
2262,6.750,118599
2263,0.000,0
2264,10.750,221894
2265,12.500,264186
2266,8.500,168219
2267,15.500,365358
2268,0.000,0
2269,16.500,391701
2270,10.750,223791
2271,19.250,438095
2272,6.250,121127
2273,21.000,513876
2274,17.750,400730
2275,12.000,274403
2276,20.250,484612
2277,19.250,452686.000
2278,7.750,164211
2279,27.500,698608
2280,28.250,749834
2281,28.000,725805
2282,28.500,751514
2283,27.750,725852
2284,31.750,1028220.000
2285,29.250,1108903
2286,32.750,1264776
2287,30.750,1188577
2288,31.750,1046286
2289,34.000,1335791
2290,31.000,828643
2291,27.000,707960
2292,31.500,1191717
2293,28.500,693513
2294,28.000,717697
2295,31.500,929591
2296,28.750,756481
2297,28.500,694066
2298,28.750,752685
2299,32.000,1103787
2300,28.500,697154
2301,32.750,1208153
2302,28.000,674122
2303,24.250,641685
2304,11.000,398447
2305,14.250,384292
2306,0.000,0
2307,20.750,497041
2308,0.000,0
2309,11.500,256105.000
2310,0.000,0
2311,0.000,0
2312,0.250,2425
2313,0.000,0
2314,0.000,0
2315,0.000,0
2316,0.000,0
2317,0.000,0
2318,0.000,0
2319,0.000,0
2320,0.000,0
2321,23.000,867692
2322,12.500,277435
2323,0.000,0
2324,10.250,217490
2325,23.250,550621
2326,13.750,304284
2327,15.500,359685
2328,20.250,481965.000
2329,20.250,469901
2330,9.750,201968
2331,15.250,375404
2332,19.000,446695
2333,18.500,451177.000
2334,19.500,467390.000
2335,29.750,733596
2336,28.000,725735
2337,28.250,710429
2338,29.500,749340
2339,32.250,1339221
2340,28.500,728289
2341,28.500,794928
2342,29.500,739867
2343,28.250,740400
2344,28.750,732009
2345,28.250,748066
2346,31.000,797876
2347,28.500,727226
2348,31.500,788305
2349,30.250,826471.000
2350,32.500,1062171
2351,28.750,747884
2352,30.750,767860
2353,32.500,1119088
2354,28.250,711804
2355,31.000,1098236
2356,32.000,1213024
2357,32.500,1293412
2358,28.250,724818
2359,30.500,722715
2360,28.500,739718
2361,30.000,823590
2362,30.250,1034560
2363,29.250,753742
2364,28.250,696267
2365,30.500,781182
2366,28.750,689909
2367,27.500,629917
2368,27.500,453340.000
2369,14.000,372262
2370,14.000,334057
2371,14.750,332769
2372,0.000,0
2373,9.000,202186
2374,12.500,268898
2375,1.750,22559
2376,21.500,512011.000
2377,23.500,716194
2378,21.750,528458
2379,26.750,688496
2380,26.250,630671
2381,22.500,543186
2382,24.500,648669
2383,22.500,795571
2384,20.500,483461.000
2385,27.750,700401
2386,32.750,1360685
2387,27.500,675187
2388,28.000,718030
2389,28.750,709624
2390,29.000,701049
2391,28.000,698042
2392,28.500,721046
2393,30.750,752158
2394,28.250,716688
2395,29.250,718443
2396,28.250,686733
2397,32.000,1117604
2398,33.000,1311638
2399,29.500,743084
2400,28.500,728825
2401,28.750,725892
2402,28.750,725280
2403,31.750,1203152
2404,26.750,656584
2405,35.500,1391473
2406,29.750,748903
2407,29.000,741123
2408,28.750,754038
2409,33.000,1326019
2410,30.750,765119
2411,32.500,1227570
2412,33.000,1220456
2413,31.750,1318123
2414,29.500,770564
2415,33.250,1265599
2416,30.250,789451
2417,28.750,714143
2418,29.250,758712
2419,32.250,1202588
2420,28.750,743803
2421,29.250,732575
2422,29.000,811912
2423,33.500,1333665
2424,31.250,1135671
2425,28.000,704643
2426,29.000,718797
2427,30.250,731248
2428,28.750,753126
2429,29.000,725549
2430,33.250,1264784
2431,27.500,687391
2432,14.250,418535.000
2433,17.500,450977.000
2434,0.000,0
2435,18.500,436302.000
2436,0.000,0
2437,0.000,0
2438,0.000,0
2439,9.500,196731
2440,0.250,2062
2441,0.000,0
2442,0.000,0
2443,0.000,0
2444,3.000,39967
2445,17.250,410203
2446,0.000,0
2447,0.000,0
2448,14.750,335262
2449,24.000,595346
2450,11.750,260242
2451,25.500,629275
2452,29.000,720528
2453,28.000,724860
2454,26.000,653596
2455,28.000,682416
2456,26.000,663640
2457,30.000,713443
2458,29.000,748606
2459,28.750,704962
2460,28.250,694911
2461,29.500,719986
2462,28.750,714791
2463,28.750,742022
2464,30.750,736626
2465,29.750,981659
2466,28.500,731087
2467,29.500,738904
2468,33.000,1270197
2469,28.750,740191
2470,29.000,716633
2471,28.250,731322
2472,29.000,700209
2473,28.000,726048
2474,31.250,741516
2475,29.000,702473
2476,28.250,700148
2477,29.500,730938
2478,30.500,780204
2479,29.250,772502
2480,30.750,799554
2481,30.500,761511
2482,28.500,722678
2483,27.250,693048
2484,28.750,718425
2485,33.250,1248583
2486,30.250,1155523
2487,30.000,729004
2488,29.250,748879
2489,29.000,673461
2490,28.500,747665
2491,30.250,706854
2492,29.500,719962
2493,28.500,666954
2494,32.750,1147287
2495,28.000,631762
2496,15.000,414682
2497,19.750,557794
2498,17.000,410207
2499,20.500,483037
2500,6.000,110185.000
2501,11.500,260869
2502,15.250,335894
2503,7.250,136498
2504,0.000,0
2505,8.500,165332
2506,10.750,217025
2507,0.000,0
2508,0.000,0
2509,6.500,127801
2510,8.250,157291
2511,15.750,363045
2512,0.000,0
2513,9.250,183259
2514,0.000,0
2515,0.000,0
2516,9.000,184556
2517,14.500,340867
2518,0.000,0
2519,5.000,89236
2520,6.250,110779
2521,7.750,143202
2522,12.250,263722
2523,8.000,158883
2524,0.250,2101
2525,13.500,304698
2526,16.000,371137
2527,21.250,509294.000
2528,0.000,0
2529,14.500,389147
2530,14.750,335967
2531,8.750,179223
2532,23.000,558780
2533,28.500,680965
2534,26.250,650765
2535,27.750,681804
2536,30.250,738922
2537,33.250,1354890
2538,29.500,708650
2539,28.500,704107
2540,28.500,703710
2541,33.250,1301812
2542,29.750,750249
2543,29.250,712172
2544,28.250,686881
2545,28.000,680504
2546,32.250,1236666
2547,27.750,687610
2548,32.250,1229470
2549,30.250,704982
2550,27.500,693557
2551,26.250,647336
2552,28.250,675587
2553,30.250,720691
2554,28.750,717778
2555,29.750,695248
2556,29.500,678224
2557,28.000,659637
2558,27.250,670839
2559,26.500,877755.000
2560,10.000,301915
2561,27.000,548801
2562,22.250,559120
2563,21.250,491116
2564,8.250,159691
2565,0.000,0
2566,0.000,0
2567,1.750,21456
2568,12.000,256044
2569,16.500,364886
2570,18.000,416376
2571,17.000,383630
2572,20.500,523419.000
2573,27.500,675997
2574,24.750,596403
2575,27.250,667067
2576,26.750,667687
2577,29.000,703898
2578,27.750,678596
2579,23.000,607687
2580,29.000,694824
2581,28.000,675114
2582,29.000,714239
2583,30.000,708723
2584,27.500,683408
2585,28.750,711590
2586,30.750,1173267
2587,29.500,712881
2588,28.750,715744
2589,29.000,724811
2590,29.750,707517
2591,27.750,691560
2592,27.500,681766
2593,28.250,694255
2594,29.250,701498
2595,27.750,721265
2596,29.750,720293
2597,29.000,696902
2598,28.250,709124
2599,28.000,705184
2600,31.250,757338
2601,28.500,722551
2602,33.250,1334151
2603,32.000,1154552
2604,28.500,734157
2605,28.500,720487
2606,32.000,1079793
2607,31.250,1007830.000
2608,28.250,699318
2609,33.000,1208809
2610,28.750,747895
2611,30.500,748632
2612,28.000,681682
2613,31.500,950777
2614,32.000,1147678
2615,33.500,1149454
2616,33.250,1263619
2617,32.250,1055538
2618,29.250,726769
2619,28.750,733443
2620,31.250,795540
2621,32.000,1008784
2622,28.250,668728
2623,22.500,712581
2624,14.500,471349
2625,20.000,551283
2626,18.750,474702.000
2627,13.000,302377
2628,17.250,409519
2629,0.250,2305
2630,0.000,0
2631,0.250,2463
2632,0.000,0
2633,10.500,215717
2634,0.000,0
2635,8.750,178224
2636,0.000,0
2637,0.000,0
2638,11.750,259348
2639,6.250,112301
2640,0.000,0
2641,21.250,520101
2642,11.000,233912
2643,0.000,0
2644,12.000,255953.000
2645,14.250,319529
2646,0.000,0
2647,7.250,144877
2648,0.000,0
2649,14.000,310086
2650,8.500,169993
2651,10.000,197253
2652,0.250,2008.000
2653,16.250,361353
2654,8.250,152494
2655,22.250,522156.000
2656,14.250,340003
2657,19.250,466005
2658,19.750,435342
2659,13.500,291736
2660,30.750,1035846.000
2661,28.250,701501
2662,29.750,725162
2663,28.000,699078
2664,30.750,722927
2665,29.000,722027
2666,32.500,1213225
2667,29.250,758625
2668,29.000,740875
2669,33.000,1318994
2670,24.250,756957
2671,32.000,1048705
2672,28.500,753037
2673,33.000,1278117
2674,28.000,697072
2675,30.250,710883
2676,28.250,710118
2677,28.500,696582
2678,29.500,876868
2679,28.250,689204
2680,28.000,677500
2681,29.750,688444
2682,29.750,703110
2683,28.500,706962
2684,32.500,1087920
2685,31.250,1108849
2686,26.000,613360
2687,23.500,569704
2688,13.250,392759
2689,20.250,550339
2690,16.250,387968
2691,22.750,549280
2692,12.500,294324
2693,12.750,282099
2694,0.000,0
2695,0.000,0
2696,14.000,313443
2697,0.000,0
2698,0.000,0
2699,0.000,0
2700,14.000,322922
2701,9.500,195187
2702,8.250,169338
2703,0.000,0
2704,5.750,105509.000
2705,13.000,302012
2706,0.000,0
2707,10.000,216642
2708,0.000,0
2709,23.250,549881
2710,0.000,0
2711,0.000,0
2712,0.000,0
2713,18.750,428488
2714,0.000,0
2715,7.000,121103
2716,0.000,0
2717,8.750,171033
2718,14.500,319338
2719,22.000,521968
2720,0.000,0
2721,0.000,0
2722,11.000,244309
2723,0.000,0
2724,15.500,365004
2725,9.000,174568
2726,22.500,530003
2727,17.500,394215
2728,25.250,616235
2729,27.250,692674
2730,33.250,1314879
2731,33.000,1199306
2732,28.500,718121
2733,31.250,1018732
2734,28.000,700506
2735,31.000,1063112
2736,28.250,698037
2737,33.000,1229347
2738,32.250,1219720
2739,31.000,737719
2740,28.750,692814
2741,29.000,710876
2742,27.750,662922
2743,29.750,689903
2744,31.250,906089
2745,28.500,726217
2746,30.000,683395
2747,28.750,700488
2748,26.750,630556
2749,28.750,652857
2750,29.000,680806
2751,24.000,599799
2752,12.750,393106
2753,19.750,530427
2754,15.500,358711
2755,23.750,600773
2756,20.500,490037
2757,12.000,260062
2758,1.000,10285
2759,8.500,178350
2760,3.750,55617.000
2761,16.750,383368
2762,0.500,4163
2763,0.000,0
2764,0.500,4244
2765,12.000,268801
2766,0.000,0
2767,0.000,0
2768,7.500,133489
2769,16.000,390857
2770,0.000,0
2771,0.000,0
2772,1.000,11862
2773,15.000,538902
2774,14.250,325454
2775,9.000,178051
2776,6.250,119570
2777,0.000,0
2778,15.500,342812
2779,12.000,254557.000
2780,0.000,0
2781,13.000,275186
2782,12.500,267229
2783,10.750,217691
2784,17.500,392616
2785,10.750,335039
2786,25.750,642277
2787,13.000,278396
2788,21.000,512698.000
2789,20.750,484191
2790,21.500,515270
2791,19.750,472967
2792,22.250,532378
2793,19.500,452238
2794,18.250,429205
2795,18.250,429153
2796,28.250,735156
2797,30.500,747561
2798,27.750,695817
2799,27.000,685393
2800,31.750,1267362
2801,29.500,734084
2802,33.250,1153368
2803,29.750,725738
2804,29.000,693445
2805,27.750,676442
2806,31.000,1233853
2807,31.000,769454
2808,29.000,720693
2809,28.750,700249
2810,26.250,616495
2811,30.500,1268364
2812,27.750,658607
2813,28.500,650385
2814,27.000,620646
2815,27.750,606513
2816,13.000,365476
2817,20.250,570412
2818,16.500,380141
2819,23.750,583386
2820,22.000,543636
2821,0.000,0
2822,0.000,0
2823,15.000,340480
2824,13.250,302944
2825,0.000,0
2826,0.000,0
2827,9.500,196223
2828,0.000,0
2829,16.000,368932
2830,14.000,314016
2831,0.000,0
2832,0.000,0
2833,18.500,456207
2834,0.000,0
2835,0.000,0
2836,20.250,473624
2837,0.250,2067
2838,5.000,85474
2839,16.000,359099
2840,0.000,0
2841,7.250,130733
2842,11.500,238451.000
2843,15.750,346663
2844,19.500,641247
2845,27.750,664357
