 ,%Area,IntDen
1195,40.250,3191053.000
1196,33.750,1520737.000
1197,37.000,1913299.000
1198,36.250,1709667.000
1199,35.000,1151791.000
1200,33.000,979986.000
1201,31.750,1005219.000
1202,33.000,1147666.000
1203,34.750,1114278.000
1204,32.750,1103115.000
1205,34.750,1362407.000
1206,32.500,874010.000
1207,34.000,1301692.000
1208,36.000,1941643.000
1209,35.750,1263983.000
1210,35.500,1172673.000
1211,32.250,1032186.000
1212,30.500,985177.000
1213,34.000,1368423.000
1214,35.500,1534013.000
1215,34.000,1304860.000
1216,15.750,997543.000
1217,21.250,753522.000
1218,30.250,862302.000
1219,28.500,976417.000
1220,12.500,352299.000
1221,11.500,274197.000
1222,7.000,156500.000
1223,30.750,915745.000
1224,15.000,408042.000
1225,0.750,5427.000
1226,14.750,372957.000
1227,21.250,578886.000
1228,14.250,340736.000
1229,1.000,13097.000
1230,1.500,13207.000
1231,17.750,459210.000
1232,8.000,172181.000
1233,25.750,679186.000
1234,2.500,21154.000
1235,1.250,10318.000
1236,11.000,266964.000
1237,19.000,508178.000
1238,1.250,11207.000
1239,9.250,208535.000
1240,1.500,14417.000
1241,20.000,536968.000
1242,1.750,14580.000
1243,1.500,14037.000
1244,1.250,12332.000
1245,24.000,711323.000
1246,21.250,1028848.000
1247,24.250,675570.000
1248,7.250,154984.000
1249,12.000,268951.000
1250,21.500,584775.000
1251,16.500,423453.000
1252,23.250,658423.000
1253,25.000,814630.000
1254,21.750,617705.000
1255,22.750,769568.000
1256,25.500,684277.000
1257,24.000,772669.000
1258,21.500,971288.000
1259,32.500,895940.000
1260,34.000,1084548.000
1261,33.000,910421.000
1262,33.250,969357.000
1263,33.250,1513890.000
1264,32.500,1051825.000
1265,33.500,1157688.000
1266,31.000,889200.000
1267,31.750,850088.000
1268,32.750,1153033.000
1269,29.750,852004.000
1270,32.500,945861.000
1271,34.000,1206044.000
1272,32.750,883806.000
1273,39.500,2887573.000
1274,32.750,893199.000
1275,32.250,855190.000
1276,30.750,830761.000
1277,36.750,1588050.000
1278,30.250,820430.000
1279,33.000,1117305.000
1280,31.750,649078.000
1281,24.250,886147.000
1282,26.750,767429.000
1283,25.000,713869.000
1284,14.750,381154.000
1285,2.750,31425.000
1286,16.250,425913.000
1287,1.750,22272.000
1288,13.500,340563.000
1289,8.250,173896.000
1290,14.250,359217.000
1291,1.250,11642.000
1292,1.000,8344.000
1293,12.750,336791.000
1294,3.500,48324.000
1295,0.500,3591.000
1296,21.250,566261.000
1297,1.500,15170.000
1298,1.000,8607.000
1299,1.250,14310.000
1300,1.500,15796.000
1301,25.250,668679.000
1302,20.500,573553.000
1303,0.500,3503.000
1304,6.250,108104.000
1305,13.750,343598.000
1306,9.250,185147.000
1307,12.500,295904.000
1308,25.500,676052.000
1309,31.250,890998.000
1310,32.000,877021.000
1311,33.250,890837.000
1312,32.750,1023984.000
1313,24.750,639818.000
1314,31.750,882877.000
1315,32.250,1114290.000
1316,33.000,914836.000
1317,33.500,1055718.000
1318,34.000,944136.000
1319,35.750,2143773.000
1320,34.500,1349118.000
1321,42.250,3858228.000
1322,34.500,1123937.000
1323,33.250,949275.000
1324,35.750,1374873.000
1325,33.250,1191881.000
1326,30.500,964789.000
1327,33.750,868645.000
1328,30.000,826728.000
1329,32.500,971917.000
1330,32.750,903765.000
1331,39.750,3571965.000
1332,31.250,848816.000
1333,29.500,991050.000
1334,32.750,868860.000
1335,31.750,885592.000
1336,31.750,902695.000
1337,32.000,858452.000
1338,34.000,1354866.000
1339,30.500,843061.000
1340,31.000,845379.000
1341,33.000,873432.000
1342,34.250,1086535.000
1343,31.250,943055.000
1344,18.750,626694.000
1345,24.000,770441.000
1346,33.250,1155865.000
1347,24.750,723800.000
1348,13.750,353653.000
1349,14.500,369936.000
1350,15.000,375318.000
1351,15.750,400446.000
1352,19.000,504446.000
1353,7.500,149224.000
1354,14.750,380345.000
1355,13.000,318121.000
1356,10.000,225892.000
1357,11.500,269309.000
1358,21.750,572529.000
1359,14.250,345864.000
1360,18.750,499606.000
1361,32.750,890030.000
1362,27.500,737293.000
1363,28.500,837129.000
1364,29.250,803350.000
1365,34.750,1461908.000
1366,33.000,911341.000
1367,32.500,902614.000
1368,31.250,851021.000
1369,32.250,888478.000
1370,30.500,876433.000
1371,42.750,4059013.000
1372,33.000,1067306.000
1373,32.250,901339.000
1374,34.250,935993.000
1375,29.250,864277.000
1376,30.750,852490.000
1377,32.750,1221892.000
1378,39.500,2804406.000
1379,34.500,1029006.000
1380,32.500,905036.000
1381,33.500,1224497.000
1382,33.500,1120587.000
1383,32.000,1049602.000
1384,37.000,2189380.000
1385,36.500,1792097.000
1386,39.000,2926031.000
1387,34.250,1528854.000
1388,30.500,1177007.000
1389,33.750,1622482.000
1390,39.250,3353204.000
1391,32.000,893907.000
1392,36.250,1500023.000
1393,33.500,1131017.000
1394,33.250,1222896.000
1395,30.750,865397.000
1396,33.500,1296407.000
1397,31.750,889754.000
1398,33.500,1217908.000
1399,36.250,1388947.000
1400,36.000,1428061.000
1401,32.000,1281642.000
1402,33.750,1486373.000
1403,40.000,4322055.000
1404,33.000,1024137.000
1405,32.750,860003.000
1406,33.500,984097.000
1407,33.500,1316750.000
1408,31.750,951520.000
1409,21.750,668779.000
1410,34.250,1259103.000
1411,25.250,746457.000
1412,18.000,469769.000
1413,14.750,353612.000
1414,19.000,642857.000
1415,13.500,322118.000
1416,20.500,557992.000
1417,12.250,315925.000
1418,15.250,405811.000
1419,24.500,635193.000
1420,22.000,585098.000
1421,32.250,2856499.000
1422,27.000,735065.000
1423,23.750,628285.000
1424,19.750,505130.000
1425,31.000,1019979.000
1426,26.750,794070.000
1427,22.000,610258.000
1428,32.000,860515.000
1429,32.750,896285.000
1430,32.750,873097.000
1431,31.750,843729.000
1432,30.000,967331.000
1433,40.500,3167884.000
1434,33.500,1004961.000
1435,32.500,932521.000
1436,31.750,909778.000
1437,34.000,1182763.000
1438,30.750,875277.000
1439,42.250,4090424.000
1440,40.750,3640126.000
1441,39.750,3587182.000
1442,39.500,3030105.000
1443,36.000,1385041.000
1444,33.000,1380329.000
1445,29.500,921974.000
1446,33.500,1151452.000
1447,32.250,904289.000
1448,33.250,1279358.000
1449,33.500,1275124.000
1450,36.250,1317344.000
1451,30.750,866415.000
1452,36.000,2356465.000
1453,32.500,881794.000
1454,35.500,1269732.000
1455,36.000,2562780.000
1456,31.250,874225.000
1457,32.000,1102844.000
1458,29.250,992277.000
1459,34.750,1416169.000
1460,40.500,3495298.000
1461,39.250,3253116.000
1462,33.000,891851.000
1463,38.500,2221534.000
1464,33.000,1125078.000
1465,40.750,3861390.000
1466,33.250,1091545.000
1467,32.750,1069372.000
1468,33.000,872859.000
1469,32.000,842499.000
1470,28.750,907424.000
1471,29.500,780548.000
1472,26.250,1080922.000
1473,35.750,2305034.000
1474,32.000,836666.000
1475,32.000,880754.000
1476,22.000,605466.000
1477,24.750,678554.000
1478,11.750,278852.000
1479,22.750,631165.000
1480,25.750,746275.000
1481,24.500,643354.000
1482,31.750,904350.000
1483,32.750,922016.000
1484,32.500,895160.000
1485,32.250,1018191.000
1486,33.000,921867.000
1487,26.750,718422.000
1488,29.500,832863.000
1489,32.000,965422.000
1490,30.750,845058.000
1491,33.500,1053123.000
1492,34.250,1287739.000
1493,32.000,880486.000
1494,31.500,878142.000
1495,30.750,979085.000
1496,31.750,882632.000
1497,33.500,1041854.000
1498,33.000,945884.000
1499,33.750,922692.000
1500,33.000,1419044.000
1501,33.500,1421769.000
1502,39.250,2723923.000
1503,32.750,916061.000
1504,34.500,1223232.000
1505,34.000,1262010.000
1506,36.250,3260372.000
1507,35.000,1647650.000
1508,41.750,3946992.000
1509,34.250,1348212.000
1510,34.000,1274925.000
1511,35.750,1275088.000
1512,34.000,1107076.000
1513,33.750,1175537.000
1514,32.750,1245338.000
1515,34.000,1138235.000
1516,41.500,4465508.000
1517,34.500,1666147.000
1518,34.500,1144101.000
1519,33.500,1384218.000
1520,31.500,1215626.000
1521,33.500,1311776.000
1522,36.000,1235231.000
1523,33.500,1201828.000
1524,33.250,1142597.000
1525,32.750,1043631.000
1526,36.000,1844265.000
1527,34.250,1384772.000
1528,33.750,1224459.000
1529,35.750,1222646.000
1530,34.250,1628588.000
1531,34.750,1420177.000
1532,42.000,3973457.000
1533,33.750,1194855.000
1534,32.250,1141301.000
1535,40.000,3769687.000
1536,22.000,1037865.000
1537,23.750,738847.000
1538,32.500,852660.000
1539,33.000,1113488.000
1540,31.500,887985.000
1541,29.250,1001646.000
1542,28.500,778470.000
1543,23.500,674341.000
1544,27.500,788961.000
1545,33.000,1062107.000
1546,32.500,914140.000
1547,33.000,914379.000
1548,26.500,729573.000
1549,30.750,944745.000
1550,40.500,3764686.000
1551,33.000,912438.000
1552,31.250,896861.000
1553,34.500,935193.000
1554,32.750,898719.000
1555,33.750,1026386.000
1556,34.250,1191965.000
1557,31.000,1209112.000
1558,32.250,900617.000
1559,31.250,892670.000
1560,33.250,1103244.000
1561,32.500,913246.000
1562,39.500,3471668.000
1563,33.250,994836.000
1564,29.000,850849.000
1565,33.000,894341.000
1566,35.250,1315488.000
1567,32.500,1022759.000
1568,33.500,1034808.000
1569,39.500,3618314.000
1570,31.500,1287299.000
1571,33.750,1359211.000
1572,33.250,1031324.000
1573,32.250,931170.000
1574,33.000,1121639.000
1575,31.750,1022075.000
1576,32.500,1031107.000
1577,30.000,1010799.000
1578,34.250,1237253.000
1579,32.000,928488.000
1580,31.750,933974.000
1581,34.000,1234669.000
1582,35.750,2099417.000
1583,37.000,1905217.000
1584,35.000,1625264.000
1585,33.000,1031385.000
1586,33.500,905234.000
1587,33.000,1040041.000
1588,37.500,2306411.000
1589,31.000,993997.000
1590,33.000,1077511.000
1591,33.500,1045657.000
1592,33.500,1351993.000
1593,37.000,1720770.000
1594,33.250,1112231.000
1595,31.750,1151212.000
1596,33.500,1108962.000
1597,34.750,1212771.000
1598,31.750,1211439.000
1599,29.000,795901.000
1600,19.750,641003.000
1601,33.750,1209083.000
1602,30.250,852853.000
1603,32.000,894819.000
1604,34.000,1281761.000
1605,25.000,839301.000
1606,22.750,559387.000
1607,5.750,192742.000
1608,19.000,494289.000
1609,12.000,266361.000
1610,13.750,328526.000
1611,11.500,260471.000
1612,0.750,6667.000
1613,15.750,391055.000
1614,8.000,161424.000
1615,1.000,9695.000
1616,18.750,499655.000
1617,14.750,357382.000
1618,12.500,285405.000
1619,12.500,294270.000
1620,7.750,158463.000
1621,23.000,620861.000
1622,28.000,880335.000
1623,25.750,711199.000
1624,28.500,762238.000
1625,26.500,984742.000
1626,23.250,633566.000
1627,31.250,876854.000
1628,31.000,850606.000
1629,32.500,917327.000
1630,35.750,1096490.000
1631,33.750,1853004.000
1632,30.000,869681.000
1633,41.500,3478944.000
1634,37.750,2262088.000
1635,32.750,936094.000
1636,39.750,3913841.000
1637,35.500,1268328.000
1638,32.750,1075102.000
1639,32.750,1159361.000
1640,33.000,1020683.000
1641,34.750,1238836.000
1642,33.500,1305107.000
1643,39.250,3781730.000
1644,32.500,1023545.000
1645,33.250,1253040.000
1646,33.000,1031117.000
1647,32.500,888153.000
1648,32.750,905295.000
1649,40.750,3773339.000
1650,37.500,2167498.000
1651,33.500,1379231.000
1652,32.750,1217781.000
1653,33.750,1428257.000
1654,31.750,919703.000
1655,34.000,1369557.000
1656,40.250,3409444.000
1657,32.000,867599.000
1658,33.250,1116395.000
1659,30.000,844308.000
1660,34.250,1121479.000
1661,31.250,843963.000
1662,31.250,844390.000
1663,29.000,798230.000
1664,14.000,434459.000
1665,25.250,2103512.000
1666,20.500,545475.000
1667,30.000,850835.000
1668,20.250,561945.000
1669,19.000,509412.000
1670,0.000,0.000
1671,0.000,0.000
1672,0.250,1824.000
1673,12.000,280685.000
1674,5.750,97521.000
1675,22.250,614512.000
1676,25.500,717335.000
1677,31.500,891365.000
1678,31.000,853892.000
1679,29.500,826749.000
1680,26.500,772771.000
1681,39.000,2379083.000
1682,26.750,787533.000
1683,28.000,808006.000
1684,34.250,1192699.000
1685,34.000,981236.000
1686,33.250,943120.000
1687,31.000,894344.000
1688,33.750,916906.000
1689,31.000,999978.000
1690,33.000,889492.000
1691,34.500,1065386.000
1692,33.250,1209343.000
1693,33.000,921518.000
1694,32.500,1073173.000
1695,32.750,1032191.000
1696,33.750,1239748.000
1697,39.000,3013001.000
1698,33.250,965463.000
1699,34.750,1483821.000
1700,39.000,3287979.000
1701,38.000,3107467.000
1702,33.000,1119783.000
1703,34.000,1147102.000
1704,33.500,1069083.000
1705,38.000,2437509.000
1706,34.500,1413850.000
1707,40.500,4190346.000
1708,31.750,899234.000
1709,33.500,1043284.000
1710,33.250,923845.000
1711,32.750,907199.000
1712,32.750,1004972.000
1713,32.250,879397.000
1714,35.250,1290037.000
1715,40.250,3405491.000
1716,41.500,3480050.000
1717,44.000,3448888.000
1718,39.500,4021755.000
1719,42.250,3802942.000
1720,41.750,3335316.000
1721,34.250,1094336.000
1722,34.000,968800.000
1723,30.250,864554.000
1724,33.000,893998.000
1725,36.250,1405545.000
1726,36.750,1985774.000
1727,33.000,953265.000
1728,22.250,959471.000
1729,22.750,823995.000
1730,12.500,293842.000
1731,20.250,703638.000
1732,27.500,809396.000
1733,29.750,1167486.000
1734,12.500,285328.000
1735,1.500,11838.000
1736,26.000,722033.000
1737,8.000,163943.000
1738,4.250,62839.000
1739,1.000,8495.000
1740,21.000,560155.000
1741,1.250,9531.000
1742,18.000,475801.000
1743,0.000,0.000
1744,13.250,344549.000
1745,16.250,436089.000
1746,2.500,27313.000
1747,15.500,392711.000
1748,0.000,0.000
1749,26.500,737934.000
1750,27.750,750446.000
1751,23.750,827046.000
1752,30.000,807303.000
1753,29.500,861510.000
1754,32.500,883009.000
1755,37.000,966873.000
1756,34.500,918464.000
1757,42.500,4328873.000
1758,42.500,3967714.000
1759,40.500,4060546.000
1760,34.000,1144454.000
1761,33.750,1300852.000
1762,38.000,2574053.000
1763,42.750,4123014.000
1764,41.500,3983613.000
1765,34.750,1902394.000
1766,32.750,896752.000
1767,32.750,920389.000
1768,33.250,1082014.000
1769,34.000,1167145.000
1770,33.500,1264887.000
1771,32.750,1118916.000
1772,33.500,1275625.000
1773,34.250,932880.000
1774,42.750,3707257.000
1775,34.250,1061616.000
1776,33.750,1190977.000
1777,41.000,3769519.000
1778,41.000,3503831.000
1779,38.500,1233561.000
1780,35.750,1421898.000
1781,32.500,891303.000
1782,38.000,2262564.000
1783,41.250,4181863.000
1784,32.250,1053279.000
1785,33.750,975169.000
1786,32.500,879146.000
1787,31.750,887989.000
1788,33.500,1014451.000
1789,34.750,1098853.000
1790,31.750,959089.000
1791,31.500,913991.000
1792,19.000,642617.000
1793,23.250,871596.000
1794,20.250,708741.000
1795,35.500,1207271.000
1796,33.250,1634908.000
1797,18.750,494360.000
1798,4.000,58066.000
1799,3.000,38011.000
1800,17.500,465408.000
1801,8.500,181106.000
1802,15.250,383818.000
1803,8.500,181352.000
1804,4.750,135418.000
1805,20.750,491784.000
1806,8.500,180528.000
1807,0.500,3394.000
1808,13.750,336239.000
1809,11.250,242386.000
1810,0.500,4115.000
1811,16.000,403200.000
1812,9.000,180294.000
1813,22.000,612755.000
1814,20.000,543772.000
1815,24.500,681190.000
1816,28.250,745438.000
1817,26.000,716517.000
1818,32.500,980624.000
1819,33.000,1101592.000
1820,32.250,950390.000
1821,30.500,857289.000
1822,33.750,1056905.000
1823,33.500,1367486.000
1824,32.500,937513.000
1825,34.250,1328336.000
1826,34.250,1446848.000
1827,33.000,902487.000
1828,34.750,1410438.000
1829,33.500,986133.000
1830,32.750,980624.000
1831,32.750,931661.000
1832,34.750,1224645.000
1833,32.250,902036.000
1834,33.250,1189936.000
1835,32.000,896314.000
1836,32.750,1088256.000
1837,33.750,938770.000
1838,42.250,3501601.000
1839,36.250,1343718.000
1840,37.500,2665959.000
1841,32.500,1192556.000
1842,36.250,1576947.000
1843,33.750,936397.000
1844,39.000,3003415.000
1845,33.250,1093451.000
1846,31.750,889037.000
1847,40.000,3212549.000
1848,39.000,3461637.000
1849,41.750,3177484.000
1850,35.500,929371.000
1851,35.500,1460721.000
1852,33.000,895115.000
1853,31.000,847217.000
1854,31.500,817208.000
1855,30.250,801142.000
1856,21.250,954519.000
1857,21.000,678867.000
1858,26.500,835821.000
1859,28.750,916986.000
1860,16.250,381370.000
1861,27.750,750003.000
1862,10.000,327108.000
1863,1.750,14526.000
1864,23.500,618466.000
1865,0.000,0.000
1866,13.250,321986.000
1867,1.000,8803.000
1868,0.500,3977.000
1869,18.500,499657.000
1870,12.250,279878.000
1871,0.250,2088.000
1872,16.250,429697.000
1873,15.750,370899.000
1874,0.250,1584.000
1875,11.750,287808.000
1876,1.750,16365.000
1877,21.750,597680.000
1878,1.250,10507.000
1879,15.250,354556.000
1880,15.000,357844.000
1881,26.250,681202.000
1882,25.250,651293.000
1883,23.000,634314.000
1884,17.250,441453.000
1885,39.500,4068363.000
1886,33.250,1013350.000
1887,32.500,1013195.000
1888,33.250,1016784.000
1889,34.500,1632146.000
1890,29.750,858343.000
1891,33.000,862542.000
1892,32.500,943597.000
1893,32.250,891695.000
1894,34.750,1233244.000
1895,32.000,853466.000
1896,33.000,1070445.000
1897,40.500,3433495.000
1898,32.750,879164.000
1899,34.500,1129626.000
1900,41.250,2965960.000
1901,36.500,1216522.000
1902,32.500,1081454.000
1903,40.750,3443841.000
1904,35.250,1516386.000
1905,38.250,3161191.000
1906,33.750,999646.000
1907,32.250,877151.000
1908,32.500,868746.000
1909,31.750,835075.000
1910,30.000,815480.000
1911,32.750,854674.000
1912,30.750,949968.000
1913,34.750,1473552.000
1914,33.000,1048075.000
1915,33.250,882874.000
1916,33.250,846987.000
1917,30.000,817437.000
1918,32.000,826438.000
1919,32.250,1186067.000
1920,16.750,609020.000
1921,18.500,731430.000
1922,26.500,760908.000
1923,27.500,762109.000
1924,23.250,642357.000
1925,26.000,916462.000
1926,23.250,652395.000
1927,22.250,586701.000
1928,17.000,426316.000
1929,23.750,664144.000
1930,31.250,821199.000
1931,29.750,812692.000
1932,31.750,809402.000
1933,30.250,811923.000
1934,40.750,3406878.000
1935,32.250,837116.000
1936,31.250,835137.000
1937,32.250,844327.000
1938,30.750,823174.000
1939,30.750,790495.000
1940,29.750,891222.000
1941,32.250,932779.000
1942,32.000,1056125.000
1943,31.500,992096.000
1944,34.000,887616.000
1945,32.000,884013.000
1946,31.500,825985.000
1947,30.750,829539.000
1948,31.750,867247.000
1949,40.750,3496002.000
1950,33.000,959825.000
1951,32.250,927549.000
1952,32.750,900861.000
1953,33.000,1268034.000
1954,37.000,2251849.000
1955,33.000,961259.000
1956,34.250,1106101.000
1957,34.000,1380848.000
1958,32.500,1047374.000
1959,33.000,1265591.000
1960,33.250,965922.000
1961,38.250,2197903.000
1962,32.250,1079264.000
1963,34.250,1169235.000
1964,32.250,1033386.000
1965,32.750,1057005.000
1966,36.000,1759504.000
1967,37.500,2046925.000
1968,32.500,1010765.000
1969,31.250,970632.000
1970,34.500,1352789.000
1971,41.750,3553363.000
1972,39.000,3148233.000
1973,29.250,995006.000
1974,28.000,1026119.000
1975,39.500,2612404.000
1976,30.250,972887.000
1977,35.250,1563998.000
1978,40.750,2910878.000
1979,28.250,936293.000
1980,28.000,1202459.000
1981,24.000,843563.000
1982,26.000,921773.000
1983,22.250,851798.000
1984,13.250,771241.000
1985,6.250,451031.000
1986,13.750,409553.000
1987,21.750,651961.000
1988,19.000,614148.000
1989,22.250,653625.000
1990,22.250,686842.000
1991,25.000,847054.000
1992,25.000,709219.000
1993,17.750,562690.000
1994,20.000,553003.000
1995,22.000,771570.000
1996,15.250,416590.000
1997,24.000,669963.000
1998,25.000,835602.000
1999,23.250,684474.000
2000,24.750,682964.000
2001,25.000,687122.000
2002,22.250,645693.000
2003,29.250,2276803.000
2004,26.750,1007566.000
2005,24.000,927017.000
2006,23.000,666350.000
2007,22.750,650769.000
2008,23.250,649027.000
2009,21.250,737598.000
2010,24.500,743757.000
2011,23.500,656406.000
2012,23.500,683221.000
2013,24.250,682483.000
2014,25.500,825823.000
2015,24.000,875768.000
2016,29.500,761629.000
2017,24.250,870837.000
2018,24.500,789236.000
2019,24.000,698719.000
2020,26.000,796370.000
2021,23.000,913620.000
2022,22.500,848759.000
2023,23.750,815692.000
2024,22.500,650923.000
2025,25.250,953672.000
2026,31.500,2331920.000
2027,24.500,687126.000
2028,23.750,760068.000
2029,24.250,787653.000
2030,28.750,1939000.000
2031,21.750,752497.000
2032,19.750,540591.000
2033,19.750,550995.000
2034,15.500,423945.000
2035,12.250,334901.000
2036,5.500,112027.000
2037,1.500,16125.000
2038,1.000,9434.000
2039,0.500,4497.000
2040,0.750,5983.000
2041,1.500,13854.000
2042,0.000,0.000
2043,1.000,8857.000
2044,0.250,1780.000
2045,0.000,0.000
2046,0.000,0.000
2047,0.000,0.000
2048,0.500,3200.000
2049,3.500,118342.000
2050,15.750,722381.000
2051,11.000,346098.000
2052,32.750,772073.000
2053,17.250,583338.000
2054,11.500,389406.000
2055,9.500,258735.000
2056,15.000,484082.000
2057,15.250,426309.000
2058,24.250,750289.000
2059,23.500,872610.000
2060,23.500,753446.000
2061,25.500,766892.000
2062,22.500,739158.000
2063,32.500,893219.000
2064,24.500,756284.000
2065,23.500,771956.000
2066,23.250,768663.000
2067,24.000,833728.000
2068,23.250,745623.000
2069,29.750,919911.000
2070,23.750,729706.000
2071,18.750,573890.000
2072,21.750,855243.000
2073,24.250,754558.000
2074,23.500,733608.000
2075,23.500,738659.000
2076,21.000,617098.000
2077,23.500,737921.000
2078,23.250,734526.000
2079,19.750,564005.000
2080,8.250,211682.000
2081,3.750,59398.000
2082,0.500,6062.000
2083,1.500,19811.000
2084,2.000,21274.000
2085,2.000,20972.000
2086,3.250,40165.000
2087,0.000,0.000
2088,0.000,0.000
2089,0.000,0.000
2090,0.000,0.000
2091,0.250,1623.000
2092,0.000,0.000
2093,0.000,0.000
2094,0.250,1827.000
2095,0.000,0.000
2096,0.250,1662.000
2097,0.000,0.000
2098,0.000,0.000
2099,0.000,0.000
2100,0.000,0.000
2101,0.000,0.000
2102,0.000,0.000
2103,0.000,0.000
2104,0.000,0.000
2105,0.000,0.000
2106,0.000,0.000
2107,0.000,0.000
2108,0.000,0.000
2109,0.000,0.000
2110,0.000,0.000
2111,0.000,0.000
2112,0.000,0.000
2113,6.000,195515.000
2114,20.250,1310001.000
2115,35.250,1092510.000
2116,32.000,1135664.000
2117,31.000,892506.000
2118,29.250,858248.000
2119,26.750,905479.000
2120,15.750,445850.000
2121,21.000,779881.000
2122,32.000,972219.000
2123,24.250,985376.000
2124,24.750,828776.000
2125,24.250,751650.000
2126,24.750,834507.000
2127,25.250,738264.000
2128,19.250,573617.000
2129,22.250,792407.000
2130,30.750,980740.000
2131,28.500,1251447.000
2132,31.750,995047.000
2133,30.750,1011895.000
2134,40.500,2834885.000
2135,39.250,3451319.000
2136,32.500,930215.000
2137,33.250,1224704.000
2138,32.250,1102262.000
2139,33.000,1086798.000
2140,30.500,885958.000
2141,33.000,1334490.000
2142,35.750,1386315.000
2143,37.500,2544712.000
2144,32.250,1132702.000
2145,33.000,1155902.000
2146,33.000,1233415.000
2147,32.750,1071028.000
2148,36.000,1135696.000
2149,38.750,3758977.000
2150,32.000,1238814.000
2151,30.750,991146.000
2152,31.500,1136643.000
2153,34.750,1208280.000
2154,32.000,1475393.000
2155,32.500,978010.000
2156,38.000,3207115.000
2157,36.250,2859014.000
2158,34.750,2073294.000
2159,29.250,852335.000
2160,24.500,1123041.000
2161,19.500,581652.000
2162,10.500,264328.000
2163,7.250,196767.000
2164,4.500,94929.000
2165,1.750,18704.000
2166,1.500,19629.000
2167,1.000,10383.000
2168,0.500,3438.000
2169,4.000,153640.000
2170,0.000,0.000
2171,1.000,9252.000
2172,0.000,0.000
2173,0.000,0.000
2174,0.000,0.000
2175,0.000,0.000
2176,1.000,9530.000
2177,18.000,584643.000
2178,11.000,313296.000
2179,22.500,687242.000
2180,4.750,82284.000
2181,0.250,1953.000
2182,0.500,3964.000
2183,16.250,412998.000
2184,2.000,22341.000
2185,17.000,433012.000
2186,27.250,755448.000
2187,25.250,702207.000
2188,19.750,533883.000
2189,25.750,804878.000
2190,32.000,908464.000
2191,28.250,844960.000
2192,32.000,1055694.000
2193,35.750,1416232.000
2194,33.000,1285003.000
2195,30.750,881032.000
2196,32.000,912945.000
2197,31.500,1002126.000
2198,38.500,2415733.000
2199,33.750,1128434.000
2200,32.500,946639.000
2201,34.000,1115183.000
2202,33.500,1166433.000
2203,41.250,3802824.000
2204,39.500,3227084.000
2205,33.000,1240487.000
2206,41.250,3528064.000
2207,38.250,2673480.000
2208,32.500,1002486.000
2209,32.000,1199648.000
2210,33.250,1179069.000
2211,32.250,1015375.000
2212,34.250,1232327.000
2213,35.000,1154209.000
2214,32.750,930113.000
2215,33.000,1414142.000
2216,33.500,1218965.000
2217,34.750,1048956.000
2218,34.000,1560640.000
2219,33.250,1248177.000
2220,34.000,1641832.000
2221,38.500,3817639.000
2222,42.000,4267757.000
2223,41.500,4156719.000
2224,34.750,1435486.000
2225,39.500,3765214.000
2226,34.500,1575724.000
2227,33.750,1546854.000
2228,37.000,2704957.000
2229,33.500,1332913.000
2230,34.250,1093899.000
2231,32.750,1125948.000
2232,30.000,853350.000
2233,33.250,1708232.000
2234,32.750,1152257.000
2235,35.750,2711699.000
2236,35.500,2300039.000
2237,31.750,2499726.000
2238,30.000,2279756.000
2239,16.250,955559.000
2240,10.000,837786.000
2241,20.500,654980.000
2242,17.000,561595.000
2243,25.750,739088.000
2244,16.000,440058.000
2245,15.750,416710.000
2246,0.000,0.000
2247,9.250,196603.000
2248,21.500,608491.000
2249,13.750,332083.000
2250,15.500,378077.000
2251,2.250,23619.000
2252,0.750,6349.000
2253,8.250,171180.000
2254,12.000,289772.000
2255,1.250,12025.000
2256,2.000,18719.000
2257,17.250,463805.000
2258,6.000,110367.000
2259,8.500,165051.000
2260,12.250,303296.000
2261,15.250,380974.000
2262,8.250,168700.000
2263,2.250,19853.000
2264,12.250,295867.000
2265,14.250,338161.000
2266,10.000,229804.000
2267,17.250,484561.000
2268,0.750,6162.000
2269,19.500,522922.000
2270,12.500,298601.000
2271,20.500,564266.000
2272,8.500,178787.000
2273,23.500,662841.000
2274,20.750,542890.000
2275,14.500,378306.000
2276,23.750,641843.000
2277,20.500,587618.000
2278,10.250,227240.000
2279,28.750,946961.000
2280,34.250,1113783.000
2281,34.250,1084311.000
2282,32.000,1051703.000
2283,32.250,986989.000
2284,33.500,1430979.000
2285,33.750,1285739.000
2286,37.750,3813929.000
2287,33.750,1435656.000
2288,35.750,1391923.000
2289,34.750,1839829.000
2290,31.750,1313813.000
2291,32.750,1054423.000
2292,39.000,3617777.000
2293,33.000,912172.000
2294,30.750,933558.000
2295,36.000,1874683.000
2296,31.750,1101479.000
2297,30.250,866503.000
2298,33.500,1156990.000
2299,35.000,1340124.000
2300,32.250,875955.000
2301,35.250,1558922.000
2302,31.750,836153.000
2303,28.250,895026.000
2304,13.750,586779.000
2305,17.750,531206.000
2306,0.250,1567.000
2307,24.500,695949.000
2308,0.000,0.000
2309,13.500,350286.000
2310,0.000,0.000
2311,0.000,0.000
2312,3.250,30900.000
2313,0.500,3308.000
2314,0.000,0.000
2315,0.000,0.000
2316,1.000,8496.000
2317,0.250,1959.000
2318,0.000,0.000
2319,0.000,0.000
2320,0.000,0.000
2321,24.750,894924.000
2322,15.250,372087.000
2323,0.000,0.000
2324,12.250,298198.000
2325,26.500,729567.000
2326,15.750,406149.000
2327,18.750,485504.000
2328,22.000,621416.000
2329,22.500,592570.000
